,stdDay,gubun,deathCnt
632,2020년 04월 05일 00시,제주,0.0
633,2020년 04월 05일 00시,검역,0.0
634,2020년 04월 06일 00시,합계,186.0
635,2020년 04월 06일 00시,서울,0.0
636,2020년 04월 06일 00시,부산,3.0
637,2020년 04월 06일 00시,대구,129.0
638,2020년 04월 06일 00시,인천,0.0
639,2020년 04월 06일 00시,광주,0.0
640,2020년 04월 06일 00시,대전,0.0
641,2020년 04월 06일 00시,울산,1.0
642,2020년 04월 06일 00시,세종,0.0
643,2020년 04월 06일 00시,경기,7.0
644,2020년 04월 06일 00시,강원,1.0
645,2020년 04월 06일 00시,충북,0.0
646,2020년 04월 06일 00시,충남,0.0
647,2020년 04월 06일 00시,전북,0.0
648,2020년 04월 06일 00시,전남,0.0
649,2020년 04월 06일 00시,경북,45.0
650,2020년 04월 06일 00시,경남,0.0
651,2020년 04월 06일 00시,제주,0.0
652,2020년 04월 06일 00시,검역,0.0
653,2020년 04월 07일 00시,합계,192.0
654,2020년 04월 07일 00시,서울,0.0
655,2020년 04월 07일 00시,부산,3.0
656,2020년 04월 07일 00시,대구,134.0
657,2020년 04월 07일 00시,인천,0.0
658,2020년 04월 07일 00시,광주,0.0
659,2020년 04월 07일 00시,대전,0.0
660,2020년 04월 07일 00시,울산,1.0
661,2020년 04월 07일 00시,세종,0.0
662,2020년 04월 07일 00시,경기,7.0
663,2020년 04월 07일 00시,강원,1.0
664,2020년 04월 07일 00시,충북,0.0
665,2020년 04월 07일 00시,충남,0.0
666,2020년 04월 07일 00시,전북,0.0
667,2020년 04월 07일 00시,전남,0.0
668,2020년 04월 07일 00시,경북,46.0
669,2020년 04월 07일 00시,경남,0.0
670,2020년 04월 07일 00시,제주,0.0
671,2020년 04월 07일 00시,검역,0.0
672,2020년 04월 08일 00시,합계,200.0
673,2020년 04월 08일 00시,서울,2.0
674,2020년 04월 08일 00시,부산,3.0
675,2020년 04월 08일 00시,대구,137.0
676,2020년 04월 08일 00시,인천,0.0
677,2020년 04월 08일 00시,광주,0.0
678,2020년 04월 08일 00시,대전,0.0
679,2020년 04월 08일 00시,울산,1.0
680,2020년 04월 08일 00시,세종,0.0
681,2020년 04월 08일 00시,경기,10.0
682,2020년 04월 08일 00시,강원,1.0
683,2020년 04월 08일 00시,충북,0.0
684,2020년 04월 08일 00시,충남,0.0
685,2020년 04월 08일 00시,전북,0.0
686,2020년 04월 08일 00시,전남,0.0
687,2020년 04월 08일 00시,경북,46.0
688,2020년 04월 08일 00시,경남,0.0
689,2020년 04월 08일 00시,제주,0.0
690,2020년 04월 08일 00시,검역,0.0
691,2020년 04월 09일 00시,합계,204.0
692,2020년 04월 09일 00시,서울,2.0
693,2020년 04월 09일 00시,부산,3.0
694,2020년 04월 09일 00시,대구,139.0
695,2020년 04월 09일 00시,인천,0.0
696,2020년 04월 09일 00시,광주,0.0
697,2020년 04월 09일 00시,대전,0.0
698,2020년 04월 09일 00시,울산,1.0
699,2020년 04월 09일 00시,세종,0.0
700,2020년 04월 09일 00시,경기,11.0
701,2020년 04월 09일 00시,강원,1.0
702,2020년 04월 09일 00시,충북,0.0
703,2020년 04월 09일 00시,충남,0.0
704,2020년 04월 09일 00시,전북,0.0
705,2020년 04월 09일 00시,전남,0.0
706,2020년 04월 09일 00시,경북,47.0
707,2020년 04월 09일 00시,경남,0.0
708,2020년 04월 09일 00시,제주,0.0
709,2020년 04월 09일 00시,검역,0.0
710,2020년 4월 08일 00시,합계,204.0
711,2020년 4월 08일 00시,서울,2.0
712,2020년 4월 08일 00시,부산,3.0
713,2020년 4월 08일 00시,대구,139.0
714,2020년 4월 08일 00시,인천,0.0
715,2020년 4월 08일 00시,광주,0.0
716,2020년 4월 08일 00시,대전,0.0
717,2020년 4월 08일 00시,울산,1.0
718,2020년 4월 08일 00시,세종,0.0
719,2020년 4월 08일 00시,경기,11.0
720,2020년 4월 08일 00시,강원,1.0
721,2020년 4월 08일 00시,충북,0.0
722,2020년 4월 08일 00시,충남,0.0
723,2020년 4월 08일 00시,전북,0.0
724,2020년 4월 08일 00시,전남,0.0
725,2020년 4월 08일 00시,경북,47.0
726,2020년 4월 08일 00시,경남,0.0
727,2020년 4월 08일 00시,제주,0.0
728,2020년 4월 08일 00시,검역,0.0
729,2020년 4월 09일 00시,합계,204.0
730,2020년 4월 09일 00시,서울,2.0
731,2020년 4월 09일 00시,부산,3.0
732,2020년 4월 09일 00시,대구,139.0
733,2020년 4월 09일 00시,인천,0.0
734,2020년 4월 09일 00시,광주,0.0
735,2020년 4월 09일 00시,대전,0.0
736,2020년 4월 09일 00시,울산,1.0
737,2020년 4월 09일 00시,세종,0.0
738,2020년 4월 09일 00시,경기,11.0
739,2020년 4월 09일 00시,강원,1.0
740,2020년 4월 09일 00시,충북,0.0
741,2020년 4월 09일 00시,충남,0.0
742,2020년 4월 09일 00시,전북,0.0
743,2020년 4월 09일 00시,전남,0.0
744,2020년 4월 09일 00시,경북,47.0
745,2020년 4월 09일 00시,경남,0.0
746,2020년 4월 09일 00시,제주,0.0
747,2020년 4월 09일 00시,검역,0.0
748,2020년 4월 09일 00시,합계,204.0
749,2020년 4월 09일 00시,서울,2.0
750,2020년 4월 09일 00시,부산,3.0
751,2020년 4월 09일 00시,대구,139.0
752,2020년 4월 09일 00시,인천,0.0
753,2020년 4월 09일 00시,광주,0.0
754,2020년 4월 09일 00시,대전,0.0
755,2020년 4월 09일 00시,울산,1.0
756,2020년 4월 09일 00시,세종,0.0
757,2020년 4월 09일 00시,경기,11.0
758,2020년 4월 09일 00시,강원,1.0
759,2020년 4월 09일 00시,충북,0.0
760,2020년 4월 09일 00시,충남,0.0
761,2020년 4월 09일 00시,전북,0.0
762,2020년 4월 09일 00시,전남,0.0
763,2020년 4월 09일 00시,경북,47.0
764,2020년 4월 09일 00시,경남,0.0
765,2020년 4월 09일 00시,제주,0.0
766,2020년 4월 09일 00시,검역,0.0
767,2020년 04월 10일 00시,합계,208.0
768,2020년 04월 10일 00시,서울,2.0
769,2020년 04월 10일 00시,부산,3.0
770,2020년 04월 10일 00시,대구,142.0
771,2020년 04월 10일 00시,인천,0.0
772,2020년 04월 10일 00시,광주,0.0
773,2020년 04월 10일 00시,대전,0.0
774,2020년 04월 10일 00시,울산,1.0
775,2020년 04월 10일 00시,세종,0.0
776,2020년 04월 10일 00시,경기,11.0
777,2020년 04월 10일 00시,강원,1.0
778,2020년 04월 10일 00시,충북,0.0
779,2020년 04월 10일 00시,충남,0.0
780,2020년 04월 10일 00시,전북,0.0
781,2020년 04월 10일 00시,전남,0.0
782,2020년 04월 10일 00시,경북,48.0
783,2020년 04월 10일 00시,경남,0.0
784,2020년 04월 10일 00시,제주,0.0
785,2020년 04월 10일 00시,검역,0.0
786,2020년 04월 10일 00시,합계,208.0
787,2020년 04월 10일 00시,서울,2.0
788,2020년 04월 10일 00시,부산,3.0
789,2020년 04월 10일 00시,대구,142.0
790,2020년 04월 10일 00시,인천,0.0
791,2020년 04월 10일 00시,광주,0.0
792,2020년 04월 10일 00시,대전,0.0
793,2020년 04월 10일 00시,울산,1.0
794,2020년 04월 10일 00시,세종,0.0
795,2020년 04월 10일 00시,경기,11.0
796,2020년 04월 10일 00시,강원,1.0
797,2020년 04월 10일 00시,충북,0.0
798,2020년 04월 10일 00시,충남,0.0
799,2020년 04월 10일 00시,전북,0.0
800,2020년 04월 10일 00시,전남,0.0
801,2020년 04월 10일 00시,경북,48.0
802,2020년 04월 10일 00시,경남,0.0
803,2020년 04월 10일 00시,제주,0.0
804,2020년 04월 10일 00시,검역,0.0
805,2020년 04월 11일 00시,합계,211.0
806,2020년 04월 11일 00시,서울,2.0
807,2020년 04월 11일 00시,부산,3.0
808,2020년 04월 11일 00시,대구,145.0
809,2020년 04월 11일 00시,인천,0.0
810,2020년 04월 11일 00시,광주,0.0
811,2020년 04월 11일 00시,대전,0.0
812,2020년 04월 11일 00시,울산,1.0
813,2020년 04월 11일 00시,세종,0.0
814,2020년 04월 11일 00시,경기,11.0
815,2020년 04월 11일 00시,강원,1.0
816,2020년 04월 11일 00시,충북,0.0
817,2020년 04월 11일 00시,충남,0.0
818,2020년 04월 11일 00시,전북,0.0
819,2020년 04월 11일 00시,전남,0.0
820,2020년 04월 11일 00시,경북,48.0
821,2020년 04월 11일 00시,경남,0.0
822,2020년 04월 11일 00시,제주,0.0
823,2020년 04월 11일 00시,검역,0.0
824,2020년 4월 12일 00시,합계,0.0
825,2020년 4월 12일 00시,서울,0.0
826,2020년 4월 12일 00시,부산,0.0
827,2020년 4월 12일 00시,대구,0.0
828,2020년 4월 12일 00시,인천,0.0
829,2020년 4월 12일 00시,광주,0.0
830,2020년 4월 12일 00시,대전,0.0
831,2020년 4월 12일 00시,울산,0.0
832,2020년 4월 12일 00시,세종,0.0
833,2020년 4월 12일 00시,경기,0.0
834,2020년 4월 12일 00시,강원,0.0
835,2020년 4월 12일 00시,충북,0.0
836,2020년 4월 12일 00시,충남,0.0
837,2020년 4월 12일 00시,전북,0.0
838,2020년 4월 12일 00시,전남,0.0
839,2020년 4월 12일 00시,경북,0.0
840,2020년 4월 12일 00시,경남,0.0
841,2020년 4월 12일 00시,제주,0.0
842,2020년 4월 12일 00시,검역,0.0
843,2020년 4월 12일 00시,합계,0.0
844,2020년 4월 12일 00시,서울,0.0
845,2020년 4월 12일 00시,부산,0.0
846,2020년 4월 12일 00시,대구,0.0
847,2020년 4월 12일 00시,인천,0.0
848,2020년 4월 12일 00시,광주,0.0
849,2020년 4월 12일 00시,대전,0.0
850,2020년 4월 12일 00시,울산,0.0
851,2020년 4월 12일 00시,세종,0.0
852,2020년 4월 12일 00시,경기,0.0
853,2020년 4월 12일 00시,강원,0.0
854,2020년 4월 12일 00시,충북,0.0
855,2020년 4월 12일 00시,충남,0.0
856,2020년 4월 12일 00시,전북,0.0
857,2020년 4월 12일 00시,전남,0.0
858,2020년 4월 12일 00시,경북,0.0
859,2020년 4월 12일 00시,경남,0.0
860,2020년 4월 12일 00시,제주,0.0
861,2020년 4월 12일 00시,검역,0.0
862,2020년 4월 12일 00시,합계,0.0
863,2020년 4월 12일 00시,서울,0.0
864,2020년 4월 12일 00시,부산,0.0
865,2020년 4월 12일 00시,대구,0.0
866,2020년 4월 12일 00시,인천,0.0
867,2020년 4월 12일 00시,광주,0.0
868,2020년 4월 12일 00시,대전,0.0
869,2020년 4월 12일 00시,울산,0.0
870,2020년 4월 12일 00시,세종,0.0
871,2020년 4월 12일 00시,경기,0.0
872,2020년 4월 12일 00시,강원,0.0
873,2020년 4월 12일 00시,충북,0.0
874,2020년 4월 12일 00시,충남,0.0
875,2020년 4월 12일 00시,전북,0.0
876,2020년 4월 12일 00시,전남,0.0
877,2020년 4월 12일 00시,경북,0.0
878,2020년 4월 12일 00시,경남,0.0
879,2020년 4월 12일 00시,제주,0.0
880,2020년 4월 12일 00시,검역,0.0
881,2020년 4월 12일 00시,합계,214.0
882,2020년 4월 12일 00시,서울,2.0
883,2020년 4월 12일 00시,부산,3.0
884,2020년 4월 12일 00시,대구,146.0
885,2020년 4월 12일 00시,인천,0.0
886,2020년 4월 12일 00시,광주,0.0
887,2020년 4월 12일 00시,대전,0.0
888,2020년 4월 12일 00시,울산,1.0
889,2020년 4월 12일 00시,세종,0.0
890,2020년 4월 12일 00시,경기,12.0
891,2020년 4월 12일 00시,강원,1.0
892,2020년 4월 12일 00시,충북,0.0
893,2020년 4월 12일 00시,충남,0.0
894,2020년 4월 12일 00시,전북,0.0
895,2020년 4월 12일 00시,전남,0.0
896,2020년 4월 12일 00시,경북,49.0
897,2020년 4월 12일 00시,경남,0.0
898,2020년 4월 12일 00시,제주,0.0
899,2020년 4월 12일 00시,검역,0.0
900,2020년 04월 13일 00시,합계,217.0
901,2020년 04월 13일 00시,서울,2.0
902,2020년 04월 13일 00시,부산,3.0
903,2020년 04월 13일 00시,대구,147.0
904,2020년 04월 13일 00시,인천,0.0
905,2020년 04월 13일 00시,광주,0.0
906,2020년 04월 13일 00시,대전,0.0
907,2020년 04월 13일 00시,울산,1.0
908,2020년 04월 13일 00시,세종,0.0
909,2020년 04월 13일 00시,경기,13.0
910,2020년 04월 13일 00시,강원,1.0
911,2020년 04월 13일 00시,충북,0.0
912,2020년 04월 13일 00시,충남,0.0
913,2020년 04월 13일 00시,전북,0.0
914,2020년 04월 13일 00시,전남,0.0
915,2020년 04월 13일 00시,경북,50.0
916,2020년 04월 13일 00시,경남,0.0
917,2020년 04월 13일 00시,제주,0.0
918,2020년 04월 13일 00시,검역,0.0
919,2020년 04월 14일 00시,합계,222.0
920,2020년 04월 14일 00시,서울,2.0
921,2020년 04월 14일 00시,부산,3.0
922,2020년 04월 14일 00시,대구,152.0
923,2020년 04월 14일 00시,인천,0.0
924,2020년 04월 14일 00시,광주,0.0
925,2020년 04월 14일 00시,대전,0.0
926,2020년 04월 14일 00시,울산,1.0
927,2020년 04월 14일 00시,세종,0.0
928,2020년 04월 14일 00시,경기,13.0
929,2020년 04월 14일 00시,강원,1.0
930,2020년 04월 14일 00시,충북,0.0
931,2020년 04월 14일 00시,충남,0.0
932,2020년 04월 14일 00시,전북,0.0
933,2020년 04월 14일 00시,전남,0.0
934,2020년 04월 14일 00시,경북,50.0
935,2020년 04월 14일 00시,경남,0.0
936,2020년 04월 14일 00시,제주,0.0
937,2020년 04월 14일 00시,검역,0.0
938,2020년 04월 15일 00시,합계,225.0
939,2020년 04월 15일 00시,서울,2.0
940,2020년 04월 15일 00시,부산,3.0
941,2020년 04월 15일 00시,대구,155.0
942,2020년 04월 15일 00시,인천,0.0
943,2020년 04월 15일 00시,광주,0.0
944,2020년 04월 15일 00시,대전,0.0
945,2020년 04월 15일 00시,울산,1.0
946,2020년 04월 15일 00시,세종,0.0
947,2020년 04월 15일 00시,경기,13.0
948,2020년 04월 15일 00시,강원,1.0
949,2020년 04월 15일 00시,충북,0.0
950,2020년 04월 15일 00시,충남,0.0
951,2020년 04월 15일 00시,전북,0.0
952,2020년 04월 15일 00시,전남,0.0
953,2020년 04월 15일 00시,경북,50.0
954,2020년 04월 15일 00시,경남,0.0
955,2020년 04월 15일 00시,제주,0.0
956,2020년 04월 15일 00시,검역,0.0
957,2020년 04월 16일 00시,합계,229.0
958,2020년 04월 16일 00시,서울,2.0
959,2020년 04월 16일 00시,부산,3.0
960,2020년 04월 16일 00시,대구,158.0
961,2020년 04월 16일 00시,인천,0.0
962,2020년 04월 16일 00시,광주,0.0
963,2020년 04월 16일 00시,대전,0.0
964,2020년 04월 16일 00시,울산,1.0
965,2020년 04월 16일 00시,세종,0.0
966,2020년 04월 16일 00시,경기,14.0
967,2020년 04월 16일 00시,강원,1.0
968,2020년 04월 16일 00시,충북,0.0
969,2020년 04월 16일 00시,충남,0.0
970,2020년 04월 16일 00시,전북,0.0
971,2020년 04월 16일 00시,전남,0.0
972,2020년 04월 16일 00시,경북,50.0
973,2020년 04월 16일 00시,경남,0.0
974,2020년 04월 16일 00시,제주,0.0
975,2020년 04월 16일 00시,검역,0.0
976,2020년 04월 16일 00시,합계,229.0
977,2020년 04월 16일 00시,서울,2.0
978,2020년 04월 16일 00시,부산,3.0
979,2020년 04월 16일 00시,대구,158.0
980,2020년 04월 16일 00시,인천,0.0
981,2020년 04월 16일 00시,광주,0.0
982,2020년 04월 16일 00시,대전,0.0
983,2020년 04월 16일 00시,울산,1.0
984,2020년 04월 16일 00시,세종,0.0
985,2020년 04월 16일 00시,경기,14.0
986,2020년 04월 16일 00시,강원,1.0
987,2020년 04월 16일 00시,충북,0.0
988,2020년 04월 16일 00시,충남,0.0
989,2020년 04월 16일 00시,전북,0.0
990,2020년 04월 16일 00시,전남,0.0
991,2020년 04월 16일 00시,경북,50.0
992,2020년 04월 16일 00시,경남,0.0
993,2020년 04월 16일 00시,제주,0.0
994,2020년 04월 16일 00시,검역,0.0
995,2020년 04월 17일 00시,합계,230.0
996,2020년 04월 17일 00시,서울,2.0
997,2020년 04월 17일 00시,부산,3.0
998,2020년 04월 17일 00시,대구,159.0
999,2020년 04월 17일 00시,인천,0.0
1000,2020년 04월 17일 00시,광주,0.0
1001,2020년 04월 17일 00시,대전,0.0
1002,2020년 04월 17일 00시,울산,1.0
1003,2020년 04월 17일 00시,세종,0.0
1004,2020년 04월 17일 00시,경기,14.0
1005,2020년 04월 17일 00시,강원,1.0
1006,2020년 04월 17일 00시,충북,0.0
1007,2020년 04월 17일 00시,충남,0.0
1008,2020년 04월 17일 00시,전북,0.0
1009,2020년 04월 17일 00시,전남,0.0
1010,2020년 04월 17일 00시,경북,50.0
1011,2020년 04월 17일 00시,경남,0.0
1012,2020년 04월 17일 00시,제주,0.0
1013,2020년 04월 17일 00시,검역,0.0
1014,2020년 4월 18일 00시,합계,232.0
1015,2020년 4월 18일 00시,서울,2.0
1016,2020년 4월 18일 00시,부산,3.0
1017,2020년 4월 18일 00시,대구,160.0
1018,2020년 4월 18일 00시,인천,0.0
1019,2020년 4월 18일 00시,광주,0.0
1020,2020년 4월 18일 00시,대전,0.0
1021,2020년 4월 18일 00시,울산,1.0
1022,2020년 4월 18일 00시,세종,0.0
1023,2020년 4월 18일 00시,경기,14.0
1024,2020년 4월 18일 00시,강원,1.0
1025,2020년 4월 18일 00시,충북,0.0
1026,2020년 4월 18일 00시,충남,0.0
1027,2020년 4월 18일 00시,전북,0.0
1028,2020년 4월 18일 00시,전남,0.0
1029,2020년 4월 18일 00시,경북,51.0
1030,2020년 4월 18일 00시,경남,0.0
1031,2020년 4월 18일 00시,제주,0.0
1032,2020년 4월 18일 00시,검역,0.0
1033,2020년 04월 19일 00시,합계,234.0
1034,2020년 04월 19일 00시,서울,2.0
1035,2020년 04월 19일 00시,부산,3.0
1036,2020년 04월 19일 00시,대구,161.0
1037,2020년 04월 19일 00시,인천,0.0
1038,2020년 04월 19일 00시,광주,0.0
1039,2020년 04월 19일 00시,대전,0.0
1040,2020년 04월 19일 00시,울산,1.0
1041,2020년 04월 19일 00시,세종,0.0
1042,2020년 04월 19일 00시,경기,14.0
1043,2020년 04월 19일 00시,강원,2.0
1044,2020년 04월 19일 00시,충북,0.0
1045,2020년 04월 19일 00시,충남,0.0
1046,2020년 04월 19일 00시,전북,0.0
1047,2020년 04월 19일 00시,전남,0.0
1048,2020년 04월 19일 00시,경북,51.0
1049,2020년 04월 19일 00시,경남,0.0
1050,2020년 04월 19일 00시,제주,0.0
1051,2020년 04월 19일 00시,검역,0.0
1052,2020년 04월 20일 00시,합계,236.0
1053,2020년 04월 20일 00시,서울,2.0
1054,2020년 04월 20일 00시,부산,3.0
1055,2020년 04월 20일 00시,대구,163.0
1056,2020년 04월 20일 00시,인천,0.0
1057,2020년 04월 20일 00시,광주,0.0
1058,2020년 04월 20일 00시,대전,0.0
1059,2020년 04월 20일 00시,울산,1.0
1060,2020년 04월 20일 00시,세종,0.0
1061,2020년 04월 20일 00시,경기,14.0
1062,2020년 04월 20일 00시,강원,2.0
1063,2020년 04월 20일 00시,충북,0.0
1064,2020년 04월 20일 00시,충남,0.0
1065,2020년 04월 20일 00시,전북,0.0
1066,2020년 04월 20일 00시,전남,0.0
1067,2020년 04월 20일 00시,경북,51.0
1068,2020년 04월 20일 00시,경남,0.0
1069,2020년 04월 20일 00시,제주,0.0
1070,2020년 04월 20일 00시,검역,0.0
1071,2020년 04월 21일 00시,합계,237.0
1072,2020년 04월 21일 00시,서울,2.0
1073,2020년 04월 21일 00시,부산,3.0
1074,2020년 04월 21일 00시,대구,164.0
1075,2020년 04월 21일 00시,인천,0.0
1076,2020년 04월 21일 00시,광주,0.0
1077,2020년 04월 21일 00시,대전,0.0
1078,2020년 04월 21일 00시,울산,1.0
1079,2020년 04월 21일 00시,세종,0.0
1080,2020년 04월 21일 00시,경기,14.0
1081,2020년 04월 21일 00시,강원,2.0
1082,2020년 04월 21일 00시,충북,0.0
1083,2020년 04월 21일 00시,충남,0.0
1084,2020년 04월 21일 00시,전북,0.0
1085,2020년 04월 21일 00시,전남,0.0
1086,2020년 04월 21일 00시,경북,51.0
1087,2020년 04월 21일 00시,경남,0.0
1088,2020년 04월 21일 00시,제주,0.0
1089,2020년 04월 21일 00시,검역,0.0
1090,2020년 04월 22일 00시,합계,238.0
1091,2020년 04월 22일 00시,서울,2.0
1092,2020년 04월 22일 00시,부산,3.0
1093,2020년 04월 22일 00시,대구,165.0
1094,2020년 04월 22일 00시,인천,0.0
1095,2020년 04월 22일 00시,광주,0.0
1096,2020년 04월 22일 00시,대전,0.0
1097,2020년 04월 22일 00시,울산,1.0
1098,2020년 04월 22일 00시,세종,0.0
1099,2020년 04월 22일 00시,경기,14.0
1100,2020년 04월 22일 00시,강원,2.0
1101,2020년 04월 22일 00시,충북,0.0
1102,2020년 04월 22일 00시,충남,0.0
1103,2020년 04월 22일 00시,전북,0.0
1104,2020년 04월 22일 00시,전남,0.0
1105,2020년 04월 22일 00시,경북,51.0
1106,2020년 04월 22일 00시,경남,0.0
1107,2020년 04월 22일 00시,제주,0.0
1108,2020년 04월 22일 00시,검역,0.0
